input,model,semantic_class,response
"Gilde
büst
padi
pensioniskeem
kuuldemäng
paadipära
relvastusinspektor
Põhja-Aafrika
kallaletung
aolinn",gpt-35-turbo,belongings,"{
  ""Gilde"": 0,
  ""büst"": 1,
  ""padi"": 1,
  ""pensioniskeem"": 0,
  ""kuuldemäng"": 0,
  ""paadipära"": 1,
  ""relvastusinspektor"": 0,
  ""Põhja-Aafrika"": 0,
  ""kallaletung"": 0,
  ""aolinn"": 0
}"
"juunis-juuli
laskmistrenn
graafik
sõidurada
ooteruum
autonäitus
ovaalsaal
softivahetus
Elbrus
dj",gpt-35-turbo,belongings,"{
    ""juunis-juuli"": 0,
    ""laskmistrenn"": 1,
    ""graafik"": 0,
    ""sõidurada"": 1,
    ""ooteruum"": 0,
    ""autonäitus"": 1,
    ""ovaalsaal"": 1,
    ""softivahetus"": 0,
    ""Elbrus"": 0,
    ""dj"": 0
}"
energiasüsteem,gpt-35-turbo,belongings,"{
  ""energiasüsteem"": 0
}"
"Nõugaste
turbaauk
lillepaviljon
transpordikomisjon
turismihooaeg
tsiviilvorm
villipubi
Svalbard
proua
rumm",gpt-35-turbo,edibles,"{""Nõugaste"":0}
{""turbaauk"":0}
{""lillepaviljon"":1}
{""transpordikomisjon"":0}
{""turismihooaeg"":1}
{""tsiviilvorm"":0}
{""villipubi"":1}
{""Svalbard"":0}
{""proua"":0}
{""rumm"":1}"
"aedik
sekretär
toosama
veevärk
ranne
kiire
luukontroll
kalastusvöönd
ristilöömine
ravikindlustusnõukogu",gpt-35-turbo,edibles,"{
    ""aedik"": 0,
    ""sekretär"": 0,
    ""toosama"": 0,
    ""veevärk"": 1,
    ""ranne"": 0,
    ""kiire"": 0,
    ""luukontroll"": 0,
    ""kalastusvöönd"": 1,
    ""ristilöömine"": 0,
    ""ravikindlustusnõukogu"": 0
}"
"keep
Lembit
revüüteater
fonoteek
Varasem
KaksPoissiTallinn
arhitektuuriinstituut
inlite
vangistusülem
uhu",gpt-35-turbo,edibles,"{
    ""keep"": 0,
    ""Lembit"": 0,
    ""revüüteater"": 1,
    ""fonoteek"": 1,
    ""Varasem"": 0,
    ""KaksPoissiTallinn"": 0,
    ""arhitektuuriinstituut"": 0,
    ""inlite"": 0,
    ""vangistusülem"": 0,
    ""uhu"": 0
}"
"advokaadibüroo
masšuud
töökäsi
puiatu
Sopot
P70
7000rpm
nägemiskontroll
Hebroni
dopinguäri",gpt-35-turbo,edibles,"{
  ""advokaadibüroo"": 0,
  ""masšuud"": 1,
  ""töökäsi"": 0,
  ""puiatu"": 0,
  ""Sopot"": 0,
  ""P70"": 0,
  ""7000rpm"": 0,
  ""nägemiskontroll"": 0,
  ""Hebroni"": 0,
  ""dopinguäri"": 0
}"
"potilill
shamaanipaar
aastapäevanäitus
kaitsepolitseiamet
telefoniputka
jooksutund
õhtune
stamp
mudel
kurus",gpt-35-turbo,edibles,"{""potilill"": 1}
{""shamaanipaar"": 0}
{""aastapäevanäitus"": 0}
{""kaitsepolitseiamet"": 0}
{""telefoniputka"": 1}
{""jooksutund"": 0}
{""õhtune"": 1}
{""stamp"": 0}
{""mudel"": 1}
{""kurus"": 1}"
"ribi
Darwin
ususeminar
modelliamet
maailm
kalarand
soomaa
lumelaud
papademo
luure",gpt-35-turbo,edibles,"{
    ""ribi"": 1,
    ""Darwin"": 0,
    ""ususeminar"": 0,
    ""modelliamet"": 0,
    ""maailm"": 0,
    ""kalarand"": 1,
    ""soomaa"": 1,
    ""lumelaud"": 1,
    ""papademo"": 0,
    ""luure"": 0
}"
"veefestival
taimima
alavesi
järgmine
VAAP
metsasügavus
läbiotsimine
ametitool
kaVenemaa
Nagano-võistkond",gpt-35-turbo,edibles,"{
    ""veefestival"": 1,
    ""taimima"": 0,
    ""alavesi"": 1,
    ""järgmine"": 0,
    ""VAAP"": 0,
    ""metsasügavus"": 0,
    ""läbiotsimine"": 0,
    ""ametitool"": 0,
    ""kaVenemaa"": 0,
    ""Nagano-võistkond"": 0
}"
"kohtla-järv
missugune
latter
finantseerimine
kabinetiistung
näevi
läbirääkimi
leivatootmine
kruupink
Kansas",gpt-35-turbo,edibles,"```json
{""kohtla-järv"":0}
{""missugune"":0}
{""latter"":0}
{""finantseerimine"":0}
{""kabinetiistung"":0}
{""näevi"":0}
{""läbirääkimi"":0}
{""leivatootmine"":1}
{""kruupink"":0}
{""Kansas"":0}
```"
"sünd
valitsemiskuu
teoloogiaseminar
härrasrahvas
soosaar
parlament
kilja
pasteerim
kassaruum
Firenighti",gpt-35-turbo,edibles,"{""sünd"":0}
{""valitsemiskuu"":0}
{""teoloogiaseminar"":0}
{""härrasrahvas"":0}
{""soosaar"":1}
{""parlament"":0}
{""kilja"":0}
{""pasteerim"":1}
{""kassaruum"":0}
{""Firenighti"":0}"
"ravimine
linnarahvas
videomakk
messikeskus
puue
kukke
taevaskoda
modem
ID
tuur",gpt-35-turbo,edibles,"```json
{""ravimine"":0}
{""linnarahvas"":0}
{""videomakk"":0}
{""messikeskus"":0}
{""puue"":1}
{""kukke"":1}
{""taevaskoda"":1}
{""modem"":0}
{""ID"":0}
{""tuur"":0}
```"
"põhivorm
peasaal
zoloogia
biokeskus
sõjaretk
ravivõimlem
kuulirahe
muuseumiöö
jääpank
Williams",gpt-35-turbo,edibles,"{
    ""põhivorm"": ""0"",
    ""peasaal"": ""0"",
    ""zoloogia"": ""0"",
    ""biokeskus"": ""0"",
    ""sõjaretk"": ""0"",
    ""ravivõimlem"": ""0"",
    ""kuulirahe"": ""0"",
    ""muuseumiöö"": ""0"",
    ""jääpank"": ""0"",
    ""Williams"": ""0""
}"
"taastamine
element
vaegarenguala
lihas
spagaat
politseiaed
tlns
heliagedus
vokaalstuudio
võõrusetendus",gpt-35-turbo,edibles,"{
    ""taastamine"": 0,
    ""element"": 0,
    ""vaegarenguala"": 0,
    ""lihas"": 1,
    ""spagaat"": 0,
    ""politseiaed"": 0,
    ""tlns"": 0,
    ""heliagedus"": 0,
    ""vokaalstuudio"": 0,
    ""võõrusetendus"": 0
}"
"arvutimonitor
ootepink
mihklikuu
moenädal
tantsumaraton
rahvusooper
luurekeskus
järvesuu
KHK
kambja",gpt-35-turbo,edibles,"{
    ""arvutimonitor"": 0,
    ""ootepink"": 0,
    ""mihklikuu"": 0,
    ""moenädal"": 1,
    ""tantsumaraton"": 0,
    ""rahvusooper"": 1,
    ""luurekeskus"": 0,
    ""järvesuu"": 0,
    ""KHK"": 0,
    ""kambja"": 0
}"
"kontsaklõbin
jane
Laenutuspunkt
sisemaa
Toronto
ciel
Bråtveiti
talvepäev
küün
randmeoperatsioon",gpt-35-turbo,edibles,"{
    ""kontsaklõbin"": 0,
    ""jane"": 1,
    ""Laenutuspunkt"": 0,
    ""sisemaa"": 0,
    ""Toronto"": 0,
    ""ciel"": 0,
    ""Bråtveiti"": 0,
    ""talvepäev"": 1,
    ""küün"": 0,
    ""randmeoperatsioon"": 0
}"
"padaja
Saksa
näitlejatee
Surfer
motoüritus
meka
kahin
rahvuslikkus
Smuuli
vägivallaähvardus",gpt-35-turbo,edibles,"{
    ""padaja"": 0,
    ""Saksa"": 0,
    ""näitlejatee"": 0,
    ""Surfer"": 0,
    ""motoüritus"": 0,
    ""meka"": 1,
    ""kahin"": 0,
    ""rahvuslikkus"": 0,
    ""Smuuli"": 0,
    ""vägivallaähvardus"": 0
}"
"protestimarss
60C
Leida
väljaõpe
estraadistuudio
lossikirik
lootusetus
olümpiahooaeg
Ehlvest
meditsiiniringkond",gpt-35-turbo,edibles,"{""protestimarss"":0}
{""60C"":0}
{""Leida"":0}
{""väljaõpe"":0}
{""estraadistuudio"":0}
{""lossikirik"":0}
{""lootusetus"":0}
{""olümpiahooaeg"":0}
{""Ehlvest"":0}
{""meditsiiniringkond"":0}"
"jääliustik
Halonen
kitsus
noorsoolikas
banaanivabariik
slaidiprojektor
Kozlov
estraadilava
jkodu
superseksikas",gpt-35-turbo,edibles,"{
	""jääliustik"": ""0"",
	""Halonen"": ""0"",
	""kitsus"": ""0"",
	""noorsoolikas"": ""1"",
	""banaanivabariik"": ""1"",
	""slaidiprojektor"": ""0"",
	""Kozlov"": ""0"",
	""estraadilava"": ""1"",
	""jkodu"": ""0"",
	""superseksikas"": ""0""
}"
"anatoomikum
semiootika
vuuk
presidendiaeg
tänavakivi
nyd
omavalitsusvalimine
konfliktikolle
metallilagu
elektrienergeetika",gpt-35-turbo,edibles,"{
    ""anatoomikum"": 0,
    ""semiootika"": 0,
    ""vuuk"": 0,
    ""presidendiaeg"": 0,
    ""tänavakivi"": 1,
    ""nyd"": 0,
    ""omavalitsusvalimine"": 0,
    ""konfliktikolle"": 0,
    ""metallilagu"": 0,
    ""elektrienergeetika"": 0
}"
"neitsi
jalakäijasild
tööriistatera
patarei
teave
mardipäev
saateansambel
äärejoon
paadinina
Lublino",gpt-35-turbo,edibles,"{
    ""neitsi"": 0,
    ""jalakäijasild"": 0,
    ""tööriistatera"": 0,
    ""patarei"": 1,
    ""teave"": 0,
    ""mardipäev"": 0,
    ""saateansambel"": 0,
    ""äärejoon"": 0,
    ""paadinina"": 0,
    ""Lublino"": 0
}"
"turvaraja
vannitoauks
MTÜ
laevavrakk
kanada
A-kategooria
talasso
Ristna
maapind
eraelu",gpt-35-turbo,edibles,"{
    ""turvaraja"": 0,
    ""vannitoauks"": 0,
    ""MTÜ"": 0,
    ""laevavrakk"": 0,
    ""kanada"": 1,
    ""A-kategooria"": 0,
    ""talasso"": 1,
    ""Ristna"": 0,
    ""maapind"": 0,
    ""eraelu"": 0
}"
"taliolümpia
peksmine
uks
surnuaiavõte
Novatourss
em
söögikoht
laulukool
allikas
kiirendamine",gpt-35-turbo,edibles,"{
    ""taliolümpia"": 0,
    ""peksmine"": 0,
    ""uks"": 0,
    ""surnuaiavõte"": 0,
    ""Novatourss"": 0,
    ""em"": 0,
    ""söögikoht"": 1,
    ""laulukool"": 0,
    ""allikas"": 0,
    ""kiirendamine"": 0
}"
"tagasistumine
Oslo
äratõukepakk
kontoriruum
komsomoli-koosolek
psühhoteraapia
tõusuund
Kristiine
hõimurahvas
pere",gpt-35-turbo,edibles,"{
  ""tagasistumine"": 0,
  ""Oslo"": 0,
  ""äratõukepakk"": 0,
  ""kontoriruum"": 0,
  ""komsomoli-koosolek"": 0,
  ""psühhoteraapia"": 0,
  ""tõusuund"": 0,
  ""Kristiine"": 0,
  ""hõimurahvas"": 0,
  ""pere"": 1
}"
"sõja-aasta
escape
tootmishoone
õppepolk
vms
kriisitendents
vanglakamber
püsitöö
Surnumeri
kehava",gpt-35-turbo,edibles,"{
  ""sõja-aasta"": 0,
  ""escape"": 0,
  ""tootmishoone"": 0,
  ""õppepolk"": 0,
  ""vms"": 0,
  ""kriisitendents"": 0,
  ""vanglakamber"": 0,
  ""püsitöö"": 0,
  ""Surnumeri"": 1,
  ""kehava"": 0
}"
"tehnikaülikool
vahetusmeestepink
raatus
vändra
Taimõr
Donetsk
Rhodose
rambivalgus
intiimsuhe
võrkpallur",gpt-35-turbo,edibles,"{
    ""tehnikaülikool"": 0,
    ""vahetusmeestepink"": 0,
    ""raatus"": 0,
    ""vändra"": 0,
    ""Taimõr"": 0,
    ""Donetsk"": 0,
    ""Rhodose"": 0,
    ""rambivalgus"": 0,
    ""intiimsuhe"": 0,
    ""võrkpallur"": 1
}"
"linnamisjon
olukord
keemialabor
primary
kuut
kergejõustiklane
dollari-korrespondentkonto
Ameerika-turnee
Haider
novembris-detsember",gpt-35-turbo,edibles,"{
    ""linnamisjon"": 0,
    ""olukord"": 0,
    ""keemialabor"": 1,
    ""primary"": 0,
    ""kuut"": 1,
    ""kergejõustiklane"": 0,
    ""dollari-korrespondentkonto"": 0,
    ""Ameerika-turnee"": 0,
    ""Haider"": 0,
    ""novembris-detsember"": 0
}"
"sektsioon
teatrikirjatsura
erikool
millea
põllumajandusülikool
Sci-Fi
suusapäev
Peterhofi
sõidukirool
pühapäeval-esmaspäev",gpt-35-turbo,edibles,"```json
{""sektsioon"":0}
{""teatrikirjatsura"":0}
{""erikool"":0}
{""millea"":0}
{""põllumajandusülikool"":1}
{""Sci-Fi"":0}
{""suusapäev"":1}
{""Peterhofi"":0}
{""sõidukirool"":0}
{""pühapäeval-esmaspäev"":0}
```  "
"Pala
kodustaadion
Tashkent
battle
tardumus
naftariik
Aleksanderplats
reisibüroo
polikliinik
motodoktor",gpt-35-turbo,edibles,"```json
{""Pala"": ""1""}
{""kodustaadion"": ""0""}
{""Tashkent"": ""0""}
{""battle"": ""0""}
{""tardumus"": ""0""}
{""naftariik"": ""0""}
{""Aleksanderplats"": ""0""}
{""reisibüroo"": ""0""}
{""polikliinik"": ""0""}
{""motodoktor"": ""0""}
```"
"taandumine
kõrvalkabiin
lemmikloomapood
jooksulint
kinnisvaraotsing
veerandfinaalgrupp
megailu
kodakondsuseksam
karistusseadustik
võidutee",gpt-35-turbo,edibles,"{
    ""taandumine"": ""0"",
    ""kõrvalkabiin"": ""0"",
    ""lemmikloomapood"": ""1"",
    ""jooksulint"": ""0"",
    ""kinnisvaraotsing"": ""0"",
    ""veerandfinaalgrupp"": ""0"",
    ""megailu"": ""0"",
    ""kodakondsuseksam"": ""0"",
    ""karistusseadustik"": ""0"",
    ""võidutee"": ""0""
}"
"püssirohu-tünn
BBV
olümpiapoodium
põhiklass
Ju
FS
lasteaeg
habemik
politseiparkla
linnavaraamet",gpt-35-turbo,edibles,"{
  ""püssirohu-tünn"": 0,
  ""BBV"": 0,
  ""olümpiapoodium"": 0,
  ""põhiklass"": 0,
  ""Ju"": 0,
  ""FS"": 0,
  ""lasteaeg"": 1,
  ""habemik"": 0,
  ""politseiparkla"": 0,
  ""linnavaraamet"": 0
}"
"riigieksam
klassiruum
trummel
lennusadam
löss
noortemaja
üleviimine
ehitusteaduskond
Lääne-Ukraina
akse",gpt-35-turbo,edibles,"{
    ""riigieksam"": 0,
    ""klassiruum"": 0,
    ""trummel"": 0,
    ""lennusadam"": 0,
    ""löss"": 1,
    ""noortemaja"": 0,
    ""üleviimine"": 0,
    ""ehitusteaduskond"": 0,
    ""Lääne-Ukraina"": 0,
    ""akse"": 0
}"
"lastemängu-jaam
skeem
pära
Häädemeeste
Liivimaa
RAM
taanlane
teevabrik
C-sektor
pingutus",gpt-35-turbo,edibles,"{
""lastemängu-jaam"": 0,
""skeem"": 0,
""pära"": 0,
""Häädemeeste"": 1,
""Liivimaa"": 0,
""RAM"": 0,
""taanlane"": 0,
""teevabrik"": 1,
""C-sektor"": 0,
""pingutus"": 0
}"
"detsember
hariduskontseptsioon
ühistransport
Walther
ümbris
Wyonk
kooliharidus
joobeseisund
erifont
Ani",gpt-35-turbo,edibles,"```json
{""detsember"":0}
{""hariduskontseptsioon"":0}
{""ühistransport"":0}
{""Walther"":0}
{""ümbris"":0}
{""Wyonk"":0}
{""kooliharidus"":1}
{""joobeseisund"":1}
{""erifont"":0}
{""Ani"":0}
```"
"seaduseelnõu
põliskoht
mänguminut
seksiäri
stabilisaator
alkoholiravi
Fertilitas
osoonikiht
iluviga
sagin",gpt-35-turbo,edibles,"{
    ""seaduseelnõu"": 0,
    ""põliskoht"": 0,
    ""mänguminut"": 0,
    ""seksiäri"": 0,
    ""stabilisaator"": 0,
    ""alkoholiravi"": 1,
    ""Fertilitas"": 0,
    ""osoonikiht"": 0,
    ""iluviga"": 0,
    ""sagin"": 0
}"
"f
Mexico
egiptus
vöörikamorka
mujalt-Eesti
formeeritav
peterburi
võistluskeskus
papi
põhja-osa",gpt-35-turbo,edibles,"{
  ""f"": 0,
  ""Mexico"": 0,
  ""egiptus"": 0,
  ""vöörikamorka"": 1,
  ""mujalt-Eesti"": 0,
  ""formeeritav"": 0,
  ""peterburi"": 0,
  ""võistluskeskus"": 0,
  ""papi"": 1,
  ""põhja-osa"": 0
}"
"tugitool
Marlboro
jätkumine
peotantsuring
raviseanss
kanuumatk
vitt
Pallas
EADS
Frasureig",gpt-35-turbo,edibles,FAIL
"territoorumi
hommikukohv
hingevahe
isetegevusring
muulane
politseiandmed
Patarei
LP
jalgpallimuru
kontserdipilet",gpt-35-turbo,edibles,"```json
{""territoorumi"": 0}
{""hommikukohv"": 1}
{""hingevahe"": 0}
{""isetegevusring"": 0}
{""muulane"": 0}
{""politseiandmed"": 0}
{""Patarei"": 1}
{""LP"": 0}
{""jalgpallimuru"": 1}
{""kontserdipilet"": 1}
```"
"eskalaator
Denver
munakivi
Jäääära
mustmägi
Inturisti
3Dmark01SE
solidool
märgmõõtur
töölaud",gpt-35-turbo,edibles,"{
    ""eskalaator"": 0,
    ""Denver"": 0,
    ""munakivi"": 1,
    ""Jäääära"": 0,
    ""mustmägi"": 1,
    ""Inturisti"": 0,
    ""3Dmark01SE"": 0,
    ""solidool"": 0,
    ""märgmõõtur"": 0,
    ""töölaud"": 0
}"
"maailmasõda
hoiatus
likvidaator
Zavodi
Vana-Kreeka
ravi
raudteejama
parteistaap
keskagentuur
maksuprobleem",gpt-35-turbo,edibles,"{
    ""maailmasõda"": 0,
    ""hoiatus"": 0,
    ""likvidaator"": 0,
    ""Zavodi"": 0,
    ""Vana-Kreeka"": 0,
    ""ravi"": 1,
    ""raudteejama"": 0,
    ""parteistaap"": 0,
    ""keskagentuur"": 0,
    ""maksuprobleem"": 0
}"
"vahepia
Holmenkollen
Guildfort
viimasepea
karaokeõhtu
omavoliline
Rate.ee
ainsamask
dennis
linnateater",gpt-35-turbo,edibles,"{
    ""vahepia"": 1,
    ""Holmenkollen"": 0,
    ""Guildfort"": 0,
    ""viimasepea"": 0,
    ""karaokeõhtu"": 1,
    ""omavoliline"": 0,
    ""Rate.ee"": 0,
    ""ainsamask"": 0,
    ""dennis"": 0,
    ""linnateater"": 0
}"
"koorijuhtimine
NIX
Bologna
Ero
vaevama
kontekst
sõjaväeosa
mäestik
sulatali
Tšehhi",gpt-35-turbo,edibles,"```json
{""koorijuhtimine"":0}
{""NIX"":0}
{""Bologna"":1}
{""Ero"":0}
{""vaevama"":0}
{""kontekst"":0}
{""sõjaväeosa"":1}
{""mäestik"":0}
{""sulatali"":1}
{""Tšehhi"":0}
```"
"turvamine
õppekülastus
Kristin
kindlustatu
rokk-kontsert
taktimõõt
elementaarkool
turnee
palgihunnik
suraka",gpt-35-turbo,edibles,"```json
{""turvamine"": 0}
{""õppekülastus"": 0}
{""Kristin"": 0}
{""kindlustatu"": 0}
{""rokk-kontsert"": 1}
{""taktimõõt"": 0}
{""elementaarkool"": 0}
{""turnee"": 0}
{""palgihunnik"": 0}
{""suraka"": 1}
```"
"vanus
eriõppus
Acapulco
dikteerimine
valitus
blizzconi
õppelaenupirukas
kontrollmäng
uuenemine
Siiri",gpt-35-turbo,edibles,"{
  ""vanus"": 0,
  ""eriõppus"": 0,
  ""Acapulco"": 0,
  ""dikteerimine"": 0,
  ""valitus"": 0,
  ""blizzconi"": 0,
  ""õppelaenupirukas"": 1,
  ""kontrollmäng"": 0,
  ""uuenemine"": 0,
  ""Siiri"": 0
}"
"taksofirma
kriisipiirkond
staap
Hiiumaa
jopestiil
isakodu
kiiljaht
takt
mäetipp
libedarada",gpt-35-turbo,edibles,"```json
{""taksofirma"": 0}
{""kriisipiirkond"": 0}
{""staap"": 0}
{""Hiiumaa"": 0}
{""jopestiil"": 0}
{""isakodu"": 0}
{""kiiljaht"": 0}
{""takt"": 0}
{""mäetipp"": 0}
{""libedarada"": 0}
```"
"veinipiirkond
Skopje
jaanik
juveelipood
baariretk
kõrgushüppepaik
pühapaik
päävitam
imavere
taasühinemiskõnelus",gpt-35-turbo,edibles,"{
    ""veinipiirkond"": 1,
    ""Skopje"": 0,
    ""jaanik"": 1,
    ""juveelipood"": 0,
    ""baariretk"": 1,
    ""kõrgushüppepaik"": 0,
    ""pühapaik"": 1,
    ""päävitam"": 0,
    ""imavere"": 0,
    ""taasühinemiskõnelus"": 0
}"
"ispelli-sõnastik
Rovajärv
süüdistus
käekõrv
lahingutegevus
kuluaar
rkkk
olümpiafinaal
või
tekstiiliettevõte",gpt-35-turbo,edibles,"{
	""ispelli-sõnastik"": 0,
	""Rovajärv"": 0,
	""süüdistus"": 0,
	""käekõrv"": 0,
	""lahingutegevus"": 0,
	""kuluaar"": 0,
	""rkkk"": 0,
	""olümpiafinaal"": 0,
	""või"": 1,
	""tekstiiliettevõte"": 0
}"
"loss
Kivilinn
Montenegro
Laura
trahvioht
asendamine
kuupind
xxx
kullo
oode",gpt-35-turbo,edibles,FAIL
"kombinesoon
lastehommik
nelipühikirik
Hiirelõks
rivaal
laristamine
win
priisaun
kontserdireis
haigla",gpt-35-turbo,edibles,"{
    ""kombinesoon"": 0,
    ""lastehommik"": 1,
    ""nelipühikirik"": 0,
    ""Hiirelõks"": 0,
    ""rivaal"": 0,
    ""laristamine"": 0,
    ""win"": 0,
    ""priisaun"": 0,
    ""kontserdireis"": 0,
    ""haigla"": 0
}"
"pronksikoht
pöördtool
Macau
tagavedru
radiaator
välisväljak
korraldamine
omanikfirma
Herakleitos
Harri",gpt-35-turbo,edibles,"{
    ""pronksikoht"": 0,
    ""pöördtool"": 1,
    ""Macau"": 0,
    ""tagavedru"": 0,
    ""radiaator"": 1,
    ""välisväljak"": 0,
    ""korraldamine"": 0,
    ""omanikfirma"": 0,
    ""Herakleitos"": 0,
    ""Harri"": 0
}"
"Gilde
büst
padi
pensioniskeem
kuuldemäng
paadipära
relvastusinspektor
Põhja-Aafrika
kallaletung
aolinn",gpt-35-turbo,edibles,"{
  ""Gilde"": 0,
  ""büst"": 0,
  ""padi"": 1,
  ""pensioniskeem"": 0,
  ""kuuldemäng"": 0,
  ""paadipära"": 0,
  ""relvastusinspektor"": 0,
  ""Põhja-Aafrika"": 0,
  ""kallaletung"": 0,
  ""aolinn"": 0
}"
"juunis-juuli
laskmistrenn
graafik
sõidurada
ooteruum
autonäitus
ovaalsaal
softivahetus
Elbrus
dj",gpt-35-turbo,edibles,"{
  ""juunis-juuli"": 0,
  ""laskmistrenn"": 0,
  ""graafik"": 0,
  ""sõidurada"": 0,
  ""ooteruum"": 0,
  ""autonäitus"": 1,
  ""ovaalsaal"": 0,
  ""softivahetus"": 0,
  ""Elbrus"": 0,
  ""dj"": 0
}"
energiasüsteem,gpt-35-turbo,edibles,"{
  ""energiasüsteem"": 0
}"
"Nõugaste
turbaauk
lillepaviljon
transpordikomisjon
turismihooaeg
tsiviilvorm
villipubi
Svalbard
proua
rumm",gpt-35-turbo,spatial_region,"{
	""Nõugaste"": 0,
	""turbaauk"": 0,
	""lillepaviljon"": 1,
	""transpordikomisjon"": 1,
	""turismihooaeg"": 0,
	""tsiviilvorm"": 0,
	""villipubi"": 0,
	""Svalbard"": 1,
	""proua"": 0,
	""rumm"": 0
}"
"aedik
sekretär
toosama
veevärk
ranne
kiire
luukontroll
kalastusvöönd
ristilöömine
ravikindlustusnõukogu",gpt-35-turbo,spatial_region,"{""aedik"":0}
{""sekretär"":0}
{""toosama"":0}
{""veevärk"":1}
{""ranne"":0}
{""kiire"":0}
{""luukontroll"":0}
{""kalastusvöönd"":1}
{""ristilöömine"":0}
{""ravikindlustusnõukogu"":1}"
"keep
Lembit
revüüteater
fonoteek
Varasem
KaksPoissiTallinn
arhitektuuriinstituut
inlite
vangistusülem
uhu",gpt-35-turbo,spatial_region,"{
  ""keep"": 0,
  ""Lembit"": 0,
  ""revüüteater"": 1,
  ""fonoteek"": 0,
  ""Varasem"": 0,
  ""KaksPoissiTallinn"": 0,
  ""arhitektuuriinstituut"": 1,
  ""inlite"": 0,
  ""vangistusülem"": 0,
  ""uhu"": 0
}"
"advokaadibüroo
masšuud
töökäsi
puiatu
Sopot
P70
7000rpm
nägemiskontroll
Hebroni
dopinguäri",gpt-35-turbo,spatial_region,"```json
{
    ""advokaadibüroo"": 0,
    ""masšuud"": 0,
    ""töökäsi"": 0,
    ""puiatu"": 1,
    ""Sopot"": 1,
    ""P70"": 0,
    ""7000rpm"": 0,
    ""nägemiskontroll"": 0,
    ""Hebroni"": 1,
    ""dopinguäri"": 0
}
```"
"potilill
shamaanipaar
aastapäevanäitus
kaitsepolitseiamet
telefoniputka
jooksutund
õhtune
stamp
mudel
kurus",gpt-35-turbo,spatial_region,"{
	""potilill"": 0,
	""shamaanipaar"": 0,
	""aastapäevanäitus"": 1,
	""kaitsepolitseiamet"": 1,
	""telefoniputka"": 1,
	""jooksutund"": 0,
	""õhtune"": 0,
	""stamp"": 0,
	""mudel"": 0,
	""kurus"": 0
}"
"ribi
Darwin
ususeminar
modelliamet
maailm
kalarand
soomaa
lumelaud
papademo
luure",gpt-35-turbo,spatial_region,"```json
{
    ""ribi"": 0,
    ""Darwin"": 0,
    ""ususeminar"": 0,
    ""modelliamet"": 0,
    ""maailm"": 0,
    ""kalarand"": 1,
    ""soomaa"": 1,
    ""lumelaud"": 0,
    ""papademo"": 0,
    ""luure"": 0
}
```"
"veefestival
taimima
alavesi
järgmine
VAAP
metsasügavus
läbiotsimine
ametitool
kaVenemaa
Nagano-võistkond",gpt-35-turbo,spatial_region,"{""veefestival"":0}
{""taimima"":0}
{""alavesi"":0}
{""järgmine"":0}
{""VAAP"":0}
{""metsasügavus"":0}
{""läbiotsimine"":0}
{""ametitool"":0}
{""kaVenemaa"":0}
{""Nagano-võistkond"":0}"
"kohtla-järv
missugune
latter
finantseerimine
kabinetiistung
näevi
läbirääkimi
leivatootmine
kruupink
Kansas",gpt-35-turbo,spatial_region,"{
    ""kohtla-järv"": 1,
    ""missugune"": 0,
    ""latter"": 0,
    ""finantseerimine"": 0,
    ""kabinetiistung"": 0,
    ""näevi"": 0,
    ""läbirääkimi"": 0,
    ""leivatootmine"": 0,
    ""kruupink"": 0,
    ""Kansas"": 1
}"
"sünd
valitsemiskuu
teoloogiaseminar
härrasrahvas
soosaar
parlament
kilja
pasteerim
kassaruum
Firenighti",gpt-35-turbo,spatial_region,"{
  ""sünd"": 0,
  ""valitsemiskuu"": 0,
  ""teoloogiaseminar"": 0,
  ""härrasrahvas"": 0,
  ""soosaar"": 1,
  ""parlament"": 1,
  ""kilja"": 0,
  ""pasteerim"": 0,
  ""kassaruum"": 0,
  ""Firenighti"": 0
}"
"ravimine
linnarahvas
videomakk
messikeskus
puue
kukke
taevaskoda
modem
ID
tuur",gpt-35-turbo,spatial_region,"{
  ""ravimine"": 0,
  ""linnarahvas"": 0,
  ""videomakk"": 0,
  ""messikeskus"": 1,
  ""puue"": 0,
  ""kukke"": 0,
  ""taevaskoda"": 1,
  ""modem"": 0,
  ""ID"": 0,
  ""tuur"": 0
}"
"põhivorm
peasaal
zoloogia
biokeskus
sõjaretk
ravivõimlem
kuulirahe
muuseumiöö
jääpank
Williams",gpt-35-turbo,spatial_region,"{
    ""põhivorm"": 0,
    ""peasaal"": 1,
    ""zoloogia"": 0,
    ""biokeskus"": 0,
    ""sõjaretk"": 0,
    ""ravivõimlem"": 0,
    ""kuulirahe"": 0,
    ""muuseumiöö"": 1,
    ""jääpank"": 0,
    ""Williams"": 0
}"
"taastamine
element
vaegarenguala
lihas
spagaat
politseiaed
tlns
heliagedus
vokaalstuudio
võõrusetendus",gpt-35-turbo,spatial_region,"{
    ""taastamine"": 0,
    ""element"": 0,
    ""vaegarenguala"": 1,
    ""lihas"": 0,
    ""spagaat"": 0,
    ""politseiaed"": 1,
    ""tlns"": 0,
    ""heliagedus"": 0,
    ""vokaalstuudio"": 1,
    ""võõrusetendus"": 0
}"
